Date,Price,Actual Load [MW],Forecasted Load [MW],Forecasted Total Generation [MW],Solar [MW],Wind Land [MW],Wind Sea [MW],Total Renewables [MW],Forecasted Solar [MW],Forecasted Wind Land [MW],Forecasted Wind Sea [MW],Forecasted Total Renewables [MW],Biomass [MW],Fossil Gas [MW],Fossil Coal [MW],Nuclear [MW],Other [MW],Gas Price,Oil Price,Coal Price,Residual Load [MW],Wind Speed [m/s],Temperature,Irradiation,Cloud Coverage,Relative Humidity,monday,tuesday,wednesday,thursday,friday,saturday,sunday,weekend,holiday
2023-01-04 21:00:00,129.39,13290.0,12678.0,9897.0,0.0,5517.008,2253.499,7770.507,0.0,5685.0,1647.0,7332.0,45.0,977.0,2101.0,486.0,5264.0,65.02,78.01,178.75,5519.493,8.0,11.8,0.0,8.0,74.0,0,0,1,0,0,0,0,0,0
2023-01-04 22:00:00,108.96,12544.0,12263.0,9605.0,0.0,5498.859,2250.75,7749.609,0.0,5705.0,1649.0,7354.0,45.0,944.0,1783.0,486.0,4902.0,65.02,78.01,178.75,4794.391,8.0,11.5,0.0,8.0,76.0,0,0,1,0,0,0,0,0,0
2023-01-04 23:00:00,106.0,11890.0,11712.0,9425.0,0.0,5477.733,2246.25,7723.983,0.0,5606.0,1646.0,7252.0,45.0,1132.0,1534.0,486.0,4620.0,65.02,78.01,178.75,4166.017,7.0,11.1,0.0,2.0,77.0,0,0,1,0,0,0,0,0,0
2023-01-05 00:00:00,5.4,11267.0,11226.0,8651.0,0.0,5432.532,2168.249,7600.781,0.0,5283.0,1610.0,6893.0,44.0,1127.0,1517.0,486.0,4516.0,72.42,78.82,177.75,3666.219,6.0,11.1,0.0,7.0,76.0,0,0,0,1,0,0,0,0,0
2023-01-05 01:00:00,3.63,10711.0,10711.0,7885.0,0.0,5399.143,2257.5,7656.643,0.0,5177.0,1585.0,6762.0,45.0,1209.0,1489.0,486.0,4381.0,72.42,78.82,177.75,3054.357,6.0,11.0,0.0,8.0,78.0,0,0,0,1,0,0,0,0,0
2023-01-05 02:00:00,4.9,10384.0,10439.0,7688.0,0.0,5294.263,2260.248,7554.511,0.0,5028.0,1587.0,6615.0,45.0,1245.0,1530.0,486.0,4288.0,72.42,78.82,177.75,2829.489,6.0,10.9,0.0,8.0,79.0,0,0,0,1,0,0,0,0,0
2023-01-05 03:00:00,0.0,10254.0,10343.0,7584.0,0.0,5082.76,2258.499,7341.259,0.0,4865.0,1594.0,6459.0,45.0,1168.0,1527.0,487.0,3972.0,72.42,78.82,177.75,2912.741,6.0,10.9,0.0,8.0,79.0,0,0,0,1,0,0,0,0,0
2023-01-05 04:00:00,6.87,10230.0,10341.0,7532.0,0.0,5000.875,2081.5,7082.375,0.0,4684.0,1594.0,6278.0,45.0,1170.0,1463.0,486.0,3939.0,72.42,78.82,177.75,3147.625,5.0,10.8,0.0,8.0,80.0,0,0,0,1,0,0,0,0,0
2023-01-05 05:00:00,16.32,10417.0,10499.0,7941.0,0.0,5062.416,2248.5,7310.916,0.0,4462.0,1593.0,6055.0,45.0,1318.0,1465.0,486.0,3868.0,72.42,78.82,177.75,3106.084,5.0,10.5,0.0,8.0,82.0,0,0,0,1,0,0,0,0,0
2023-01-05 06:00:00,67.8,11245.0,11021.0,8609.0,0.0,4955.089,2241.0,7196.089,0.0,4174.0,1585.0,5759.0,45.0,1388.0,1548.0,486.0,3584.0,72.42,78.82,177.75,4048.911,5.0,10.6,0.0,8.0,81.0,0,0,0,1,0,0,0,0,0
2023-01-05 07:00:00,119.9,12283.0,12112.0,9535.0,0.0,4637.008,2199.0,6836.008,0.0,3883.0,1571.0,5454.0,45.0,1814.0,1884.0,486.0,3691.0,72.42,78.82,177.75,5446.992,4.0,10.4,1.0,8.0,81.0,0,0,0,1,0,0,0,0,0
2023-01-05 08:00:00,179.0,13283.0,13449.0,9973.0,0.0,4323.67,2105.75,6429.42,0.0,3465.0,1506.0,4971.0,45.0,2323.0,2341.0,486.0,3804.0,72.42,78.82,177.75,6853.58,4.0,10.4,8.0,8.0,81.0,0,0,0,1,0,0,0,0,0
2023-01-05 09:00:00,171.04,13997.0,14057.0,10174.0,3.711,3936.986,1892.999,5833.696,0.0,2976.0,1379.0,4355.0,44.0,2741.0,2794.0,486.0,3648.0,72.42,78.82,177.75,8163.304,4.0,10.7,21.0,8.0,80.0,0,0,0,1,0,0,0,0,0
2023-01-05 10:00:00,169.47,13982.0,13541.0,10351.0,227.61,3415.364,1475.501,5118.475,358.0,2518.0,1190.0,4066.0,45.0,2916.0,2908.0,486.0,3330.0,72.42,78.82,177.75,8863.525,4.0,11.0,27.0,8.0,78.0,0,0,0,1,0,0,0,0,0
2023-01-05 11:00:00,154.0,13594.0,12560.0,10322.0,1053.124,2897.712,1097.749,5048.585,1735.0,2134.0,1031.0,4900.0,45.0,2845.0,2898.0,486.0,3120.0,72.42,78.82,177.75,8545.415,4.0,11.6,50.0,8.0,77.0,0,0,0,1,0,0,0,0,0
2023-01-05 12:00:00,146.0,13157.0,11781.0,10180.0,2008.93,2547.459,800.0,5356.389,2183.0,1786.0,848.0,4817.0,45.0,2824.0,2888.0,486.0,2982.0,72.42,78.82,177.75,7800.611,4.0,11.7,49.0,8.0,77.0,0,0,0,1,0,0,0,0,0
2023-01-05 13:00:00,145.1,13035.0,11549.0,10238.0,2824.791,2320.428,702.5,5847.719,2387.0,1471.0,694.0,4552.0,45.0,2635.0,2807.0,486.0,2263.0,72.42,78.82,177.75,7187.281,4.0,11.4,26.0,8.0,79.0,0,0,0,1,0,0,0,0,0
2023-01-05 14:00:00,151.03,13404.0,12177.0,10372.0,2932.49,2026.53,838.0,5797.02,1971.0,1214.0,631.0,3816.0,45.0,2723.0,2840.0,486.0,1889.0,72.42,78.82,177.75,7606.98,4.0,10.7,14.0,8.0,86.0,0,0,0,1,0,0,0,0,0
2023-01-05 15:00:00,159.48,13728.0,12614.0,10464.0,2026.773,1509.349,950.25,4486.372,1666.0,997.0,535.0,3198.0,45.0,3024.0,2879.0,486.0,1922.0,72.42,78.82,177.75,9241.628,4.0,9.9,3.0,8.0,91.0,0,0,0,1,0,0,0,0,0
2023-01-05 16:00:00,172.73,14398.0,13549.0,10456.0,1199.059,1137.178,860.25,3196.487,1157.0,820.0,452.0,2429.0,44.0,3431.0,2938.0,486.0,2594.0,72.42,78.82,177.75,11201.513,3.0,9.7,0.0,8.0,95.0,0,0,0,1,0,0,0,0,0
2023-01-05 17:00:00,222.1,15451.0,14210.0,10583.0,201.902,1062.881,975.75,2240.533,87.0,925.0,591.0,1603.0,45.0,3581.0,3018.0,485.0,3261.0,72.42,78.82,177.75,13210.467,3.0,10.2,0.0,8.0,96.0,0,0,0,1,0,0,0,0,0
2023-01-05 18:00:00,194.67,15290.0,14142.0,10618.0,0.0,1071.504,1210.25,2281.754,0.0,1125.0,702.0,1827.0,45.0,3855.0,3045.0,485.0,3602.0,72.42,78.82,177.75,13008.246,4.0,10.8,0.0,8.0,94.0,0,0,0,1,0,0,0,0,0
2023-01-05 19:00:00,177.98,14662.0,13558.0,10652.0,0.0,1179.051,1539.75,2718.801,0.0,1416.0,872.0,2288.0,45.0,3634.0,3029.0,485.0,3916.0,72.42,78.82,177.75,11943.199,4.0,11.0,0.0,8.0,91.0,0,0,0,1,0,0,0,0,0
2023-01-05 20:00:00,163.99,13979.0,13314.0,10375.0,0.0,1799.749,1889.499,3689.248,0.0,1872.0,1175.0,3047.0,45.0,3168.0,2904.0,485.0,3689.0,72.42,78.82,177.75,10289.752,4.0,11.1,0.0,8.0,89.0,0,0,0,1,0,0,0,0,0
2023-01-05 21:00:00,152.0,13270.0,12798.0,10013.0,0.0,2298.569,1888.5,4187.069,0.0,2385.0,1342.0,3727.0,45.0,2393.0,2823.0,485.0,3565.0,72.42,78.82,177.75,9082.931,5.0,11.1,0.0,8.0,88.0,0,0,0,1,0,0,0,0,0
2023-01-05 22:00:00,144.64,12494.0,12366.0,9850.0,0.0,2610.62,2072.5,4683.12,0.0,2849.0,1462.0,4311.0,45.0,1869.0,2698.0,485.0,3393.0,72.42,78.82,177.75,7810.88,5.0,10.9,0.0,8.0,88.0,0,0,0,1,0,0,0,0,0
2023-01-05 23:00:00,127.0,11743.0,11779.0,9663.0,0.0,2848.854,2153.0,5001.854,0.0,3038.0,1533.0,4571.0,45.0,1762.0,2378.0,485.0,3340.0,72.42,78.82,177.75,6741.146,6.0,11.0,0.0,8.0,85.0,0,0,0,1,0,0,0,0,0
2023-01-06 00:00:00,107.21,11135.0,11286.0,10036.0,0.0,3035.703,2047.001,5082.704,0.0,3698.0,1562.0,5260.0,44.0,1489.0,2148.0,486.0,3218.0,69.535,78.75,172.3,6052.296,6.0,10.6,0.0,8.0,88.0,0,0,0,0,1,0,0,0,0
2023-01-06 01:00:00,101.1,10689.0,10897.0,9678.0,0.0,3562.386,2147.751,5710.137,0.0,3913.0,1593.0,5506.0,45.0,1283.0,1950.0,486.0,3286.0,69.535,78.75,172.3,4978.863,5.0,10.9,0.0,8.0,83.0,0,0,0,0,1,0,0,0,0
2023-01-06 02:00:00,96.73,10401.0,10481.0,9331.0,0.0,3912.445,2195.75,6108.195,0.0,4173.0,1597.0,5770.0,45.0,1247.0,1694.0,486.0,3536.0,69.535,78.75,172.3,4292.805,5.0,10.7,0.0,8.0,82.0,0,0,0,0,1,0,0,0,0
2023-01-06 03:00:00,81.42,10182.0,10356.0,9135.0,0.0,4307.775,2199.499,6507.274,0.0,4421.0,1598.0,6019.0,45.0,1259.0,1566.0,487.0,3699.0,69.535,78.75,172.3,3674.726,6.0,10.8,0.0,8.0,80.0,0,0,0,0,1,0,0,0,0
2023-01-06 04:00:00,74.45,10120.0,10362.0,8907.0,0.0,4498.176,2220.501,6718.677,0.0,4646.0,1592.0,6238.0,45.0,1273.0,1586.0,486.0,3936.0,69.535,78.75,172.3,3401.323,7.0,11.0,0.0,8.0,79.0,0,0,0,0,1,0,0,0,0
2023-01-06 05:00:00,78.32,10311.0,10580.0,9038.0,0.0,4733.853,2228.25,6962.103,0.0,4874.0,1587.0,6461.0,45.0,1305.0,1597.0,486.0,4133.0,69.535,78.75,172.3,3348.897,7.0,10.5,0.0,8.0,86.0,0,0,0,0,1,0,0,0,0
2023-01-06 06:00:00,96.89,11070.0,11159.0,9295.0,0.0,4973.261,2209.749,7183.01,0.0,4912.0,1612.0,6524.0,45.0,1442.0,1673.0,486.0,4315.0,69.535,78.75,172.3,3886.99,7.0,10.3,0.0,8.0,91.0,0,0,0,0,1,0,0,0,0
2023-01-06 07:00:00,107.02,12069.0,12316.0,10008.0,0.0,5250.06,2204.499,7454.559,0.0,4991.0,1634.0,6625.0,45.0,1541.0,1889.0,486.0,4492.0,69.535,78.75,172.3,4614.441,6.0,10.2,1.0,8.0,91.0,0,0,0,0,1,0,0,0,0
2023-01-06 08:00:00,122.94,13244.0,13583.0,10497.0,0.0,5343.881,1979.499,7323.38,0.0,4627.0,1592.0,6219.0,45.0,1802.0,2613.0,486.0,4340.0,69.535,78.75,172.3,5920.62,4.0,10.2,14.0,0.0,86.0,0,0,0,0,1,0,0,0,0
2023-01-06 09:00:00,166.4,13913.0,14353.0,10733.0,2.385,5189.695,1515.499,6707.579,0.0,3936.0,1545.0,5481.0,45.0,2107.0,2873.0,485.0,4473.0,69.535,78.75,172.3,7205.421,4.0,10.4,51.0,0.0,80.0,0,0,0,0,1,0,0,0,0
2023-01-06 10:00:00,182.4,13470.0,14273.0,10877.0,249.735,4181.27,1391.25,5822.255,170.0,3091.0,1233.0,4494.0,45.0,1864.0,2964.0,486.0,3649.0,69.535,78.75,172.3,7647.745,5.0,10.6,75.0,8.0,73.0,0,0,0,0,1,0,0,0,0
2023-01-06 11:00:00,163.67,12445.0,13829.0,10865.0,1882.109,2973.006,1376.5,6231.615,1868.0,2697.0,1154.0,5719.0,45.0,1809.0,2762.0,486.0,3425.0,69.535,78.75,172.3,6213.385,4.0,10.7,61.0,8.0,76.0,0,0,0,0,1,0,0,0,0
2023-01-06 12:00:00,140.2,12049.0,13633.0,11050.0,3921.944,3033.836,1305.5,8261.28,2317.0,2380.0,1110.0,5807.0,45.0,1775.0,2675.0,486.0,4030.0,69.535,78.75,172.3,3787.72,5.0,11.3,75.0,8.0,70.0,0,0,0,0,1,0,0,0,0
2023-01-06 13:00:00,135.0,12077.0,13521.0,10844.0,5006.231,3696.564,1250.999,9953.794,2524.0,2110.0,1038.0,5672.0,45.0,1659.0,2769.0,486.0,3796.0,69.535,78.75,172.3,2123.206,5.0,11.0,60.0,8.0,68.0,0,0,0,0,1,0,0,0,0
2023-01-06 14:00:00,158.0,12520.0,13597.0,10836.0,4500.961,3655.859,1321.499,9478.319,2386.0,1958.0,970.0,5314.0,45.0,1790.0,2844.0,486.0,3169.0,69.535,78.75,172.3,3041.681,4.0,10.5,14.0,8.0,70.0,0,0,0,0,1,0,0,0,0
2023-01-06 15:00:00,170.4,13264.0,13723.0,10923.0,3131.042,3384.455,1289.001,7804.498,2043.0,1831.0,900.0,4774.0,45.0,1979.0,2841.0,486.0,3101.0,69.535,78.75,172.3,5459.502,4.0,9.8,3.0,8.0,75.0,0,0,0,0,1,0,0,0,0
2023-01-06 16:00:00,140.1,13905.0,13975.0,10970.0,1553.154,2751.524,1194.0,5498.678,1465.0,1715.0,855.0,4035.0,45.0,1982.0,2873.0,486.0,3620.0,69.535,78.75,172.3,8406.322,3.0,9.6,0.0,8.0,81.0,0,0,0,0,1,0,0,0,0
2023-01-06 17:00:00,155.93,15047.0,14446.0,11105.0,300.221,1944.061,1217.0,3461.282,112.0,1691.0,842.0,2645.0,45.0,1989.0,2832.0,486.0,3745.0,69.535,78.75,172.3,11585.718,3.0,9.7,0.0,8.0,83.0,0,0,0,0,1,0,0,0,0
2023-01-06 18:00:00,163.5,15028.0,14432.0,11143.0,0.0,1498.882,1240.999,2739.881,0.0,1672.0,833.0,2505.0,45.0,2283.0,2929.0,485.0,3905.0,69.535,78.75,172.3,12288.119,2.0,10.0,0.0,8.0,87.0,0,0,0,0,1,0,0,0,0
2023-01-06 19:00:00,146.74,14293.0,13684.0,10891.0,0.0,1162.73,1335.999,2498.729,0.0,1686.0,853.0,2539.0,45.0,1995.0,2963.0,485.0,4180.0,69.535,78.75,172.3,11794.271,3.0,10.6,0.0,8.0,94.0,0,0,0,0,1,0,0,0,0
2023-01-06 20:00:00,139.39,13734.0,13123.0,10519.0,0.0,1198.156,1817.499,3015.655,0.0,1812.0,926.0,2738.0,45.0,1761.0,2806.0,484.0,3324.0,69.535,78.75,172.3,10718.345,4.0,11.1,0.0,8.0,92.0,0,0,0,0,1,0,0,0,0
2023-01-06 21:00:00,131.84,12954.0,12558.0,10053.0,0.0,1597.716,2050.25,3647.966,0.0,1992.0,1047.0,3039.0,45.0,1511.0,2731.0,485.0,3288.0,69.535,78.75,172.3,9306.034,5.0,11.0,0.0,8.0,94.0,0,0,0,0,1,0,0,0,0
2023-01-06 22:00:00,129.94,12153.0,11915.0,9870.0,0.0,1852.717,2091.5,3944.217,0.0,2172.0,1174.0,3346.0,45.0,1460.0,2548.0,485.0,2992.0,69.535,78.75,172.3,8208.783,5.0,10.9,0.0,8.0,94.0,0,0,0,0,1,0,0,0,0
2023-01-06 23:00:00,121.31,11630.0,11276.0,9422.0,0.0,2182.957,2102.751,4285.708,0.0,2420.0,1298.0,3718.0,44.0,1626.0,1966.0,485.0,2973.0,69.535,78.75,172.3,7344.292,6.0,11.0,0.0,8.0,92.0,0,0,0,0,1,0,0,0,0
2023-01-07 00:00:00,97.28,11029.0,10778.0,7834.0,0.0,2562.993,2078.999,4641.992,0.0,3273.0,1497.0,4770.0,45.0,1457.0,1487.0,486.0,3021.0,69.535,78.75,172.3,6387.008,5.0,10.9,0.0,8.0,88.0,0,0,0,0,0,1,0,1,0
2023-01-07 01:00:00,98.16,10635.0,10365.0,7336.0,0.0,2935.81,1906.001,4841.811,0.0,3452.0,1549.0,5001.0,45.0,1278.0,1241.0,486.0,3043.0,69.535,78.75,172.3,5793.189,4.0,10.5,0.0,8.0,89.0,0,0,0,0,0,1,0,1,0
2023-01-07 02:00:00,94.96,10278.0,10065.0,7170.0,0.0,3228.093,1964.25,5192.343,0.0,3481.0,1552.0,5033.0,45.0,1252.0,1228.0,486.0,3008.0,69.535,78.75,172.3,5085.657,5.0,10.4,0.0,8.0,89.0,0,0,0,0,0,1,0,1,0
2023-01-07 03:00:00,83.86,10019.0,9969.0,7099.0,0.0,3518.908,2094.0,5612.908,0.0,3492.0,1550.0,5042.0,45.0,1226.0,1212.0,486.0,2962.0,69.535,78.75,172.3,4406.092,5.0,9.9,0.0,8.0,89.0,0,0,0,0,0,1,0,1,0
2023-01-07 04:00:00,76.66,9905.0,9978.0,7045.0,0.0,3439.753,2096.501,5536.254,0.0,3493.0,1548.0,5041.0,45.0,1146.0,1209.0,486.0,2906.0,69.535,78.75,172.3,4368.746,6.0,9.9,0.0,8.0,88.0,0,0,0,0,0,1,0,1,0
2023-01-07 05:00:00,69.88,9956.0,9972.0,7020.0,0.0,3526.67,2094.0,5620.67,0.0,3491.0,1547.0,5038.0,45.0,1206.0,1211.0,486.0,2878.0,69.535,78.75,172.3,4335.33,5.0,10.0,0.0,8.0,87.0,0,0,0,0,0,1,0,1,0
2023-01-07 06:00:00,76.49,10265.0,10111.0,7236.0,0.0,3506.092,2088.5,5594.592,0.0,3463.0,1546.0,5009.0,45.0,1239.0,1213.0,485.0,2716.0,69.535,78.75,172.3,4670.408,5.0,9.9,0.0,8.0,86.0,0,0,0,0,0,1,0,1,0
2023-01-07 07:00:00,92.53,10733.0,10515.0,7515.0,0.0,3565.769,2084.5,5650.269,0.0,3414.0,1543.0,4957.0,45.0,1282.0,1220.0,485.0,2777.0,69.535,78.75,172.3,5082.731,5.0,10.2,1.0,8.0,80.0,0,0,0,0,0,1,0,1,0
2023-01-07 08:00:00,109.94,11320.0,11093.0,8046.0,0.0,3627.002,2061.5,5688.502,0.0,3541.0,1552.0,5093.0,45.0,1334.0,1213.0,485.0,3003.0,69.535,78.75,172.3,5631.498,6.0,10.2,13.0,8.0,78.0,0,0,0,0,0,1,0,1,0
2023-01-07 09:00:00,112.87,11794.0,11707.0,8518.0,4.393,3688.641,2080.75,5773.784,4.0,3674.0,1559.0,5237.0,45.0,1341.0,1217.0,485.0,3518.0,69.535,78.75,172.3,6020.216,6.0,10.8,18.0,8.0,71.0,0,0,0,0,0,1,0,1,0
2023-01-07 10:00:00,100.69,11990.0,12015.0,8703.0,337.285,3601.855,2250.0,6189.14,684.0,3814.0,1557.0,6055.0,45.0,1253.0,1216.0,485.0,4085.0,69.535,78.75,172.3,5800.86,5.0,11.2,42.0,8.0,70.0,0,0,0,0,0,1,0,1,0
2023-01-07 11:00:00,88.32,11545.0,11640.0,8529.0,1318.707,3856.236,2251.0,7425.943,2571.0,3764.0,1551.0,7886.0,45.0,1336.0,1241.0,485.0,4470.0,69.535,78.75,172.3,4119.057,6.0,11.7,68.0,7.0,65.0,0,0,0,0,0,1,0,1,0
2023-01-07 12:00:00,87.9,11044.0,11346.0,8525.0,2815.073,4249.013,2235.25,9299.336,3165.0,3712.0,1531.0,8408.0,45.0,1291.0,1307.0,485.0,4409.0,69.535,78.75,172.3,1744.664,7.0,11.1,48.0,8.0,68.0,0,0,0,0,0,1,0,1,0
2023-01-07 13:00:00,74.29,10985.0,11154.0,8508.0,4150.925,4465.766,2240.75,10857.441,3428.0,3674.0,1511.0,8613.0,45.0,1198.0,1239.0,486.0,4873.0,69.535,78.75,172.3,127.559,6.0,11.2,44.0,8.0,68.0,0,0,0,0,0,1,0,1,0
2023-01-07 14:00:00,90.0,11094.0,11296.0,8470.0,4109.088,4882.249,2244.5,11235.837,2431.0,3914.0,1530.0,7875.0,45.0,1185.0,1243.0,486.0,4900.0,69.535,78.75,172.3,-141.837,6.0,11.0,16.0,8.0,68.0,0,0,0,0,0,1,0,1,0
2023-01-07 15:00:00,86.9,11804.0,11593.0,8598.0,3189.002,4970.525,2261.0,10420.527,2079.0,4207.0,1542.0,7828.0,45.0,1251.0,1225.0,486.0,4441.0,69.535,78.75,172.3,1383.473,6.0,10.8,4.0,8.0,70.0,0,0,0,0,0,1,0,1,0
2023-01-07 16:00:00,94.31,12453.0,12092.0,8661.0,1569.846,4838.047,2259.75,8667.643,1502.0,4400.0,1560.0,7462.0,45.0,1258.0,1207.0,486.0,4273.0,69.535,78.75,172.3,3785.357,6.0,10.3,0.0,8.0,75.0,0,0,0,0,0,1,0,1,0
2023-01-07 17:00:00,98.32,13675.0,12730.0,8941.0,283.816,4595.745,2250.0,7129.561,88.0,4455.0,1593.0,6136.0,45.0,1281.0,1179.0,486.0,4813.0,69.535,78.75,172.3,6545.439,6.0,9.7,0.0,8.0,80.0,0,0,0,0,0,1,0,1,0
2023-01-07 18:00:00,100.96,13794.0,12656.0,8907.0,0.0,4478.197,2255.75,6733.947,0.0,4442.0,1586.0,6028.0,45.0,1336.0,1264.0,486.0,4970.0,69.535,78.75,172.3,7060.053,6.0,9.5,0.0,8.0,81.0,0,0,0,0,0,1,0,1,0
2023-01-07 19:00:00,96.0,13275.0,12431.0,8670.0,0.0,4731.203,2256.0,6987.203,0.0,4362.0,1578.0,5940.0,45.0,1283.0,1291.0,486.0,4980.0,69.535,78.75,172.3,6287.797,6.0,10.1,0.0,8.0,78.0,0,0,0,0,0,1,0,1,0
2023-01-07 20:00:00,89.1,12723.0,12048.0,8538.0,0.0,4919.101,2258.0,7177.101,0.0,4288.0,1572.0,5860.0,45.0,1242.0,1272.0,486.0,4768.0,69.535,78.75,172.3,5545.899,7.0,10.0,0.0,8.0,83.0,0,0,0,0,0,1,0,1,0
2023-01-07 21:00:00,62.98,12228.0,11607.0,8448.0,0.0,5006.645,2252.499,7259.144,0.0,4209.0,1567.0,5776.0,45.0,1164.0,1241.0,486.0,4153.0,69.535,78.75,172.3,4968.856,6.0,10.2,0.0,8.0,81.0,0,0,0,0,0,1,0,1,0
2023-01-07 22:00:00,51.2,11704.0,11180.0,8174.0,0.0,5068.511,2231.25,7299.761,0.0,4109.0,1570.0,5679.0,45.0,1306.0,1234.0,486.0,4240.0,69.535,78.75,172.3,4404.239,6.0,10.7,0.0,8.0,79.0,0,0,0,0,0,1,0,1,0
2023-01-07 23:00:00,38.79,11192.0,10708.0,7663.0,0.0,5130.412,2052.251,7182.663,0.0,3928.0,1570.0,5498.0,45.0,1292.0,1237.0,486.0,3856.0,69.535,78.75,172.3,4009.337,6.0,8.4,0.0,8.0,87.0,0,0,0,0,0,1,0,1,0
2023-01-08 00:00:00,11.55,10695.0,11043.0,6764.0,0.0,5105.885,1991.5,7097.385,0.0,4351.0,1581.0,5932.0,45.0,1283.0,1215.0,486.0,3666.0,69.535,78.75,172.3,3597.615,4.0,8.7,0.0,8.0,88.0,0,0,0,0,0,0,1,1,0
2023-01-08 01:00:00,9.07,10213.0,10640.0,6283.0,0.0,4780.299,1634.0,6414.299,0.0,4187.0,1593.0,5780.0,45.0,1296.0,1222.0,486.0,3620.0,69.535,78.75,172.3,3798.701,4.0,9.0,0.0,8.0,82.0,0,0,0,0,0,0,1,1,0
2023-01-08 02:00:00,9.1,9926.0,10344.0,6285.0,0.0,4281.621,1580.75,5862.371,0.0,3972.0,1580.0,5552.0,45.0,1258.0,1228.0,486.0,3227.0,69.535,78.75,172.3,4063.629,4.0,9.2,0.0,8.0,83.0,0,0,0,0,0,0,1,1,0
2023-01-08 03:00:00,3.46,9788.0,10304.0,6212.0,0.0,3902.301,1748.0,5650.301,0.0,3746.0,1563.0,5309.0,45.0,1314.0,1181.0,486.0,2872.0,69.535,78.75,172.3,4137.699,3.0,9.0,0.0,8.0,84.0,0,0,0,0,0,0,1,1,0
2023-01-08 04:00:00,2.8,9737.0,10205.0,6129.0,0.0,2955.409,1716.999,4672.408,0.0,3497.0,1519.0,5016.0,45.0,1280.0,1144.0,486.0,2685.0,69.535,78.75,172.3,5064.592,3.0,8.3,0.0,8.0,83.0,0,0,0,0,0,0,1,1,0
2023-01-08 05:00:00,5.08,9742.0,10147.0,6055.0,0.0,2725.025,1737.501,4462.526,0.0,3432.0,1509.0,4941.0,45.0,1231.0,1151.0,486.0,2471.0,69.535,78.75,172.3,5279.474,3.0,7.3,0.0,1.0,88.0,0,0,0,0,0,0,1,1,0
2023-01-08 06:00:00,9.02,9911.0,10184.0,5872.0,0.0,2337.303,1771.25,4108.553,0.0,3371.0,1505.0,4876.0,45.0,1269.0,1208.0,486.0,2580.0,69.535,78.75,172.3,5802.447,3.0,7.2,0.0,0.0,88.0,0,0,0,0,0,0,1,1,0
2023-01-08 07:00:00,16.47,10272.0,10627.0,6052.0,0.0,2504.697,1768.251,4272.948,0.0,3281.0,1491.0,4772.0,45.0,1237.0,1225.0,485.0,2460.0,69.535,78.75,172.3,5999.052,3.0,6.6,1.0,1.0,88.0,0,0,0,0,0,0,1,1,0
2023-01-08 08:00:00,50.23,10936.0,11285.0,6250.0,0.0,2598.271,1743.001,4341.272,0.0,3310.0,1500.0,4810.0,45.0,1316.0,1237.0,485.0,2500.0,69.535,78.75,172.3,6594.728,4.0,6.8,9.0,1.0,83.0,0,0,0,0,0,0,1,1,0
2023-01-08 09:00:00,83.02,11413.0,11803.0,6626.0,1.916,2665.496,1739.751,4407.163,4.0,3343.0,1507.0,4854.0,45.0,1326.0,1222.0,485.0,2826.0,69.535,78.75,172.3,7005.837,5.0,8.0,47.0,0.0,80.0,0,0,0,0,0,0,1,1,0
2023-01-08 10:00:00,93.88,10849.0,11990.0,6845.0,392.342,2751.09,1758.001,4901.433,431.0,3388.0,1502.0,5321.0,45.0,1129.0,1235.0,486.0,3108.0,69.535,78.75,172.3,5947.567,5.0,9.1,72.0,1.0,78.0,0,0,0,0,0,0,1,1,0
2023-01-08 11:00:00,103.87,10335.0,11700.0,6955.0,2189.275,3182.299,1549.25,6920.824,1862.0,3458.0,1507.0,6827.0,45.0,1060.0,1222.0,486.0,3718.0,69.535,78.75,172.3,3414.176,5.0,9.6,78.0,7.0,75.0,0,0,0,0,0,0,1,1,0
2023-01-08 12:00:00,101.69,10094.0,11735.0,7066.0,3708.82,3938.996,1576.0,9223.816,2345.0,3564.0,1504.0,7413.0,45.0,1063.0,1221.0,486.0,4164.0,69.535,78.75,172.3,870.184,6.0,9.7,59.0,3.0,74.0,0,0,0,0,0,0,1,1,0
2023-01-08 13:00:00,99.0,10008.0,12042.0,6701.0,4683.755,4332.299,1511.249,10527.303,2569.0,3675.0,1505.0,7749.0,45.0,1056.0,1208.0,486.0,4395.0,69.535,78.75,172.3,-519.303,5.0,10.0,61.0,1.0,70.0,0,0,0,0,0,0,1,1,0
2023-01-08 14:00:00,104.29,10136.0,12400.0,6876.0,4783.004,4564.986,1546.0,10893.99,2796.0,3351.0,1469.0,7616.0,45.0,1057.0,1273.0,486.0,4236.0,69.535,78.75,172.3,-757.99,5.0,9.4,30.0,1.0,70.0,0,0,0,0,0,0,1,1,0
2023-01-08 15:00:00,103.33,10775.0,12604.0,6976.0,3815.876,4294.241,1657.0,9767.117,2408.0,2924.0,1429.0,6761.0,45.0,1086.0,1450.0,486.0,3566.0,69.535,78.75,172.3,1007.883,5.0,8.6,7.0,1.0,73.0,0,0,0,0,0,0,1,1,0
2023-01-08 16:00:00,108.43,11843.0,12981.0,7000.0,2200.622,4034.636,1595.75,7831.008,1773.0,2492.0,1385.0,5650.0,45.0,1071.0,1653.0,486.0,3164.0,69.535,78.75,172.3,4011.992,4.0,8.1,0.0,5.0,76.0,0,0,0,0,0,0,1,1,0
